sound_id,class,class_idx,class_top,set,uploader,license,tags,title
344150,fx-el,18,fx,train,Brokenphono,http://creativecommons.org/publicdomain/zero/1.0/,"thud,thump,sounddesign,sfx,organic,short,foley",Thump_005.wav
51035,fx-n,16,fx,train,dobroide,https://creativecommons.org/licenses/by/4.0/,"field-recording,nature,storm,tree,wind",20080322.wind.light.wav
89959,ss-u,21,ss,train,LG,https://creativecommons.org/licenses/by/4.0/,"bridge,city,cityscape,erasmusbrug,field-recording,netherlands,rotterdam,street,winter",Cityscape 02 100208.wav
104528,fx-o,11,fx,train,skyumori,http://creativecommons.org/publicdomain/zero/1.0/,"close,creak,door,lock,lonng,screen,squeak,unlock,wood",Door_Close_Sqeuak_02.wav
184798,ss-n,19,ss,train,Calcuttan,https://creativecommons.org/licenses/by/4.0/,"bird-song,morning,jungle-babbler,rose-ringed,field-recording,Black-hooded,Asian-Koel,Edirol,parakeet,bird-vocalization,tropical,white-browed-fantail,spotted-dove,breeding-season,ambient-sound,oriental-magpie-robin,white-breasted-kingfisher,garden,birds,oriole,common-mynah,coppersmith-barbet,rufous-treepie",Tropical Orchard in Spring
10133,sp-s,8,sp,train,batchku,http://creativecommons.org/publicdomain/zero/1.0/,"breath,hee,hoo,human,phoneme,syllables,vocal",mb-mbbb-ha-in-out 046.aif
61562,is-p,3,is,train,Robinhood76,https://creativecommons.org/licenses/by-nc/4.0/,"14,aax,chick,cymbal,cymbals,drums,hat,hh,hi-hat,high,hihat,multisample,one-shot,percussion,sabian,sample",aa091 Sabian AAX hihat 14 chick normal.wav
161278,fx-n,16,fx,train,inchadney,https://creativecommons.org/licenses/by/4.0/,"field-recording,rain,Thunderstorm,Thunder",Thunderstorm.wav
1263,m-si,1,m,train,sofie,http://creativecommons.org/licenses/by-nc/3.0/,"environmental-sounds-research,fiddle,melody,string,violin",violin bit 14.aif
71087,fx-m,13,fx,train,aharri6,http://creativecommons.org/licenses/sampling+/1.0/,"drill,electric",Slow Drill 2.wav
5514,fx-el,18,fx,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"electronic,soundeffect",Attack Zound-137.wav
69726,fx-o,11,fx,train,lukaso,http://creativecommons.org/licenses/sampling+/1.0/,"machine,payoff,slot,start,stop",stop_6.wav
151045,is-p,3,is,test,OldBassMan,https://creativecommons.org/licenses/by/4.0/,"Bass,Drum,percussion,Cajon",SN_L-5.9.wav
354188,is-s,4,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"good-sounds,single-note,multisample,neumann-U87,double-bass,G1",Double Bass - G1
163496,fx-ex,17,fx,train,eli123,http://creativecommons.org/publicdomain/zero/1.0/,"evil,laugh,lache,bad,bse",Bad Laugh
125582,fx-h,14,fx,train,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,"baby,child,toddler",babywhoisit.wav
358657,is-w,5,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"good-sounds,C5,single-note,multisample,sax,neumann-U87,alto",Sax Alto - C5 - bad-pitch bad-dynamics bad-timbre
162692,fx-a,15,fx,train,blaukreuz,http://creativecommons.org/publicdomain/zero/1.0/,"crickets,afternoon,Croatia,atmo,Brela,Hrvatska,nature,field-recording,mediterranian",120803_Brela_AT_Hill_1_F_4824.wav
157195,fx-a,15,fx,train,satansd0g,http://creativecommons.org/publicdomain/zero/1.0/,"Field-recording,Birds,Singing,Countryside",Birds & Wind
89895,fx-o,11,fx,train,lsprice,http://creativecommons.org/licenses/by/3.0/,"bright,glass,hammer,ornament,shatter,smash",sos09.aif
64607,m-m,2,m,test,djgriffin,https://creativecommons.org/licenses/by-nc/4.0/,"120bpm,beat,dance,electronic,loop",dust club 120bpm full loop.wav
406243,fx-o,11,fx,train,_stubb,http://creativecommons.org/publicdomain/zero/1.0/,"Typewriter,typewriter,ding,keys",Typewriter ding_near_mono.wav
428989,fx-h,14,fx,train,fley.erm,http://creativecommons.org/publicdomain/zero/1.0/,"laugh,uam,joy,humour,humor,microphone",Risada Acelerada.R.wav
127231,ss-u,21,ss,test,miastodzwiekow,https://creativecommons.org/licenses/by/4.0/,"denmark,field,field-recording,forklift,lillevorde,load,loading,noise,tractor,truck",110803-load in lillevorde2.wav
239659,is-s,4,is,train,quartertone,https://creativecommons.org/licenses/by/4.0/,"multisample,bass,velocity,1-shot","BsGr(12f,2s)[50]~v01.wav"
240804,fx-o,11,fx,train,ryanconway,https://creativecommons.org/licenses/by/4.0/,"chop,axe,wood,cutting,hitting,effect,Metal,tree,sound,a",Woodcutting
211903,fx-o,11,fx,train,Taira Komori,https://creativecommons.org/licenses/by/4.0/,"opening,open,cupboard,closing,close",Cupboard2_C.mp3
343165,fx-a,15,fx,train,theatertech455,http://creativecommons.org/publicdomain/zero/1.0/,"animal,pony,horse,farm",Clomping.wav
135698,fx-o,11,fx,train,univ_lyon3,http://creativecommons.org/publicdomain/zero/1.0/,"against,Cutlery,metal,colliding,Sound",celia_ramain03.wav
246937,is-w,5,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"B5,neumann-U87,single-note,multisample,good-sounds,flute",overall quality of single note - flute - B3
86836,m-sp,0,m,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"4,75bpm,drumloop",75 bpm Acoustic Hyper Attack loop 7.flac
93334,fx-n,16,fx,train,geraeusch,http://creativecommons.org/licenses/by-nc/3.0/,"northern,oystercatcher,roaring,rocks,rocky,lofoten,beach,atlantic,waves,coast,crash,crush,heavy,loud,water",Meeresbrandung Nordatlantik Felsen lang mit Austernfischer.wav
332914,fx-o,11,fx,train,AceOfSpadesProduc100,https://creativecommons.org/licenses/by/4.0/,"discordant,slam,security,beeping,creak,alarm,wooden,squeaky,cacophonous,closing,creaking,squeak,opening,handle,wood,beep,clunk,creaky,adt,open,door,close,chime,Honeywell,front,front-door,household,house,home",Front door opening and closing (with chime)
58656,m-m,2,m,test,suonho,https://creativecommons.org/licenses/by/4.0/,"key,organ,downtempo,drum,dub,electro,filter,hiphop,loop,mix,percussive,processing,remix,beat,vocoder,breakbeat",Zajo_loop33_organized-duo-rwrk.wav
100904,fx-h,14,fx,train,Tomlija,http://creativecommons.org/licenses/by/3.0/,"walla,chatter,murmur,indistinct-chatter,rhubarb,indistinct,rock-gig,clap,clapping,club,concert,crowd,foley,gather,gathering,gig,group,h4n,medium,night,night-club,nightclub,people,positive,reaction,rock,rock-concert,sfx,shout,shouting,small,street,tomlija,zoom,applauding,applause,atmosphere,audience,cheer,cheering,applaud,ambience",small crowd cheering and clapping 3.aif
222341,is-p,3,is,train,ajaysm,http://creativecommons.org/licenses/by/3.0/,"xiaoluo-instrument,idiophone,gong,percussion,chinese-traditional,chinese,china,qmul,compmusic,beijing-opera,peking-opera,icassp2014-dataset",xiaoluo_45
1375,m-m,2,m,test,sleep,http://creativecommons.org/licenses/sampling+/1.0/,"fingerpick,guitar,loop,nylon",90_bpm_nylon2.wav
157018,fx-h,14,fx,train,Slave2theLight,https://creativecommons.org/licenses/by/4.0/,"battle-cry,dead-season,yell,voice,male,scream,human",Elvis Battle Cry 1
244452,fx-h,14,fx,train,milton.,http://creativecommons.org/publicdomain/zero/1.0/,"ecuador-tienetalento,voice,curious,rosita-chiles,laughing,exclusive,female,catchy,reality,acuador,tv,show,s-got-talent,woman,laugh,funny",chiles laugh.mp3
33694,sp-s,8,sp,train,tim.kahn,https://creativecommons.org/licenses/by/4.0/,"yell,female,funny,crazy,strange,talk,penis",MP-Toss.flac
96727,fx-n,16,fx,train,Ryding,http://creativecommons.org/publicdomain/zero/1.0/,"drops,umbrella,light,crimps,rain",Rain on plasric.wav
23667,is-p,3,is,train,loofa,https://creativecommons.org/licenses/by-nc/4.0/,"a,tabla",A#023.aif
425440,is-p,3,is,train,trivialAccapella,http://creativecommons.org/publicdomain/zero/1.0/,"zildjian,hi-hat,cymbals,percussion,cymbal,drums",hi-hat hit closed edge.aif
27054,ss-n,19,ss,train,dobroide,https://creativecommons.org/licenses/by/4.0/,"flickr,autumn,birds,cattle,field-recording,moo,ambiance,nature",20061208.bull.00.flac
97512,fx-o,11,fx,train,egolessdub,http://creativecommons.org/publicdomain/zero/1.0/,"0,egoless,natural,playing,pot,rhytm,sounds,stomps,various,vol",Pot15.wav
60052,fx-v,12,fx,train,rfhache,http://creativecommons.org/licenses/by/3.0/,"accelerating,car,engine,f1,field-recording,racing,revving,sound,zoomh4",F1.BR.07.InBox.Explota.1B.wav
137535,is-p,3,is,train,quartertone,https://creativecommons.org/licenses/by/4.0/,"hi-hat,multisample,1-shot,velocity,cymbal",HH13inKZ-BwSO~v03.wav
427113,fx-o,11,fx,train,Caap,http://creativecommons.org/publicdomain/zero/1.0/,"kitchen,domestic-sounds,cutlery,sound",03-SonidoCubiertos.wav
101408,fx-n,16,fx,train,LG,https://creativecommons.org/licenses/by/4.0/,"calm,damselfly,dog,field-recording,forest,pond,saas-fee,switzerland",Saas-Fee Bärenfalle Pond and Dog 100610.WAV
235724,fx-o,11,fx,train,speedygonzo,http://creativecommons.org/publicdomain/zero/1.0/,"wine,liquid,wine-glass,glass,clinking",Tall Wine glass hits.wav
79449,ss-s,22,ss,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"artificial,drone,multisample,pad,soundscape",LAYERS 007 - Overtone Forest - A0.flac
170563,ss-u,21,ss,train,klankbeeld,https://creativecommons.org/licenses/by/4.0/,"background-sound,wind,yacht,sailing,atmospheric,steel,white-noise,marina,rattling,background,yacht-basin,atmo,field-recording,basin,ambience,atmos,sail,stainless,rigging,boat,soundscape,ship,rig,ambient,harbour,atmosphere,ambiance,rattle,general-noise,aluminium",windy marina 03.wav
261488,is-p,3,is,train,Logicogonist,http://creativecommons.org/publicdomain/zero/1.0/,"snare,hit,rock,handmade,jazz,drum",snare kevoy2.wav
247203,is-w,5,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"neumann-U87,trumpet,single-note,Gsharp5,multisample,good-sounds",overall quality of single note - trumpet - G#5
233830,m-sp,0,m,test,Jovica,https://creativecommons.org/licenses/by/4.0/,"loop,electronic,electro,ConstructionKit,dance,120BPM,percussion,rhythmic",20140316_attackloop_120BPM_4_4_Analog_1_Kit_ConstructionKit_ElectronicPercussion19.flac
136306,m-si,1,m,train,be-steele,https://creativecommons.org/licenses/by/4.0/,"mallet,synth,glissando,percussion,physical-modeling",ChromaMetallicGlis.aif
372322,is-s,4,is,train,SSS_Samples,http://creativecommons.org/licenses/by/3.0/,"Bass,G-Sharp,Music-Based-on-Final-Fantasy,Sample",Acoustic Bass G Sharp
47040,m-si,1,m,train,Sub-d,http://creativecommons.org/publicdomain/zero/1.0/,"blues,guitar",blues lick in A #2.wav
120973,m-si,1,m,train,Thirsk,http://creativecommons.org/licenses/by/3.0/,"electro,electronic,experimental,loops,melody,stereo,synth,synthetizer,techno",100 oriental synth 3.wav
98739,ss-u,21,ss,train,LG,https://creativecommons.org/licenses/by/4.0/,"cityscape,drip,drop,field-recording,leuvehaven,netherlands,rain,raindrops,rotterdam",Rain on street Leuvehaven 100609.wav
91078,sp-s,8,sp,train,deleted_user_1390811,http://creativecommons.org/licenses/by/3.0/,"speaking,epanody,girl,sound,speech,spoken,text,vocal,voice,woman,word,female",IFWYT2.wav
366632,fx-o,11,fx,train,RorisangKgatle,http://creativecommons.org/licenses/by-nc/3.0/,"Filing-nails,Hard-effects,Sandpaper,Human-sounds,Sand-paper,File,Nail-filer,Emery-board,Sound-effects,FX,Zoom-H6,SFX,Nails,Manicure,Pedicure,Nail-file,Human,OWI,Foley,Body",Filing nails.wav
58034,is-s,4,is,train,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,"acoustic,chord,guitar,strummed",chord_Dflatm6.wav
412162,ss-i,20,ss,train,phillyfan972,http://creativecommons.org/publicdomain/zero/1.0/,"scream,sport,yell,basket,ambient,made,game,shouting,cheers,sports,fans,chant,basketball",Scored Basket at a Basketball Game
381483,is-k,6,is,test,pjcohen,http://creativecommons.org/publicdomain/zero/1.0/,"Harpsichord,stereo,instrument",Harpsichord_D#1.wav
5194,m-sp,0,m,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"125-bpm,drumloop,electro",Rhythmmakerloop 125 bpm-48.wav
130042,fx-o,11,fx,train,MaxDemianAGL,http://creativecommons.org/licenses/by/3.0/,"Tape,Tool,Adhesive",Adhesive_Tape.wav
25355,m-sp,0,m,train,wikter,https://creativecommons.org/licenses/by/4.0/,"beat,drum,electronic,loop,rock",killdacop drums 136 02.mp3
28776,ss-u,21,ss,train,tim.kahn,https://creativecommons.org/licenses/by/4.0/,"geotagged,field-recording,oregon,portland,traffic,car,drive,bridge",STE-011 broadway bridge traffic.wav
158604,ss-u,21,ss,train,bmoreno,https://creativecommons.org/licenses/by/4.0/,"field-recording,basket,traffic,seoul,bicycle,korea",0314 Basket.wav
86680,fx-h,14,fx,train,deleted_user_1390811,http://creativecommons.org/licenses/by/3.0/,"breath,breathing,female,girl,orgasm,sex,sexy,sound,speech,vocal,voice,woman",epanody--moaning-gettingcloser.wav
343613,ss-i,20,ss,train,dpsa,http://creativecommons.org/publicdomain/zero/1.0/,"speak,vocal,male,voice",ns5.wav
198251,fx-h,14,fx,train,unfa,http://creativecommons.org/publicdomain/zero/1.0/,"evil-scientist,cartoon,laughter,voice,laugh,animation,joy,male,funny",Laughter 01
105836,is-e,7,is,train,soniktec,http://creativecommons.org/publicdomain/zero/1.0/,"effects,kick,ti,virus",Kick Fx - Marker #380.wav
114188,fx-o,11,fx,train,EdgardEdition,http://creativecommons.org/licenses/by/3.0/,"door,jingling,key,keys,open,shake",Keys1.wav
195739,ss-u,21,ss,train,klankbeeld,https://creativecommons.org/licenses/by/4.0/,"wind,outdoors,breeze,gusts,surround,metal,leaves,gust,natural,plants,backyard,fall,background,trees,field-recording,noise,dry,ambience,storm,outside,stormy,winter,blow,ambient,yard,weather,windy,autumn,ambiance,general-noise",Windy Garden 130322_02.wav
410678,is-p,3,is,train,pjcohen,https://creativecommons.org/licenses/by/4.0/,"keyboard,celesta,bell,chimes",Celesta_A#2.wav
160306,ss-s,22,ss,train,The_Sample_Workshop,https://creativecommons.org/licenses/by/4.0/,"Digital,Organ,Multisample,Breathy,Bright",initiation_3bPR(D#0)©SW.aif
105924,is-e,7,is,test,soniktec,http://creativecommons.org/publicdomain/zero/1.0/,"effects,kick,ti,virus",Kick Fx - Marker #65.wav
5627,is-e,7,is,train,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,"additive,bass,metallic,multisample,swell,synthesis",slobber bob F.wav
4269,m-si,1,m,train,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,"electric,guitar,hammers,solo",Ghammer.wav
374959,is-w,5,is,train,sgossner,http://creativecommons.org/publicdomain/zero/1.0/,"brass,oldtrombone,sustain,asharp2,midi-note-47,vsco-2,single-note,multisample",OldTrombone - A#2 (Trombone_Sustain_A#2_v3_1.wav)
34180,fx-a,15,fx,train,Dalibor,http://creativecommons.org/publicdomain/zero/1.0/,"middle-europe,twitter,chirp,animal,nature,outdoor,wood,forest,field-recording,birds",birds 1.wav
33439,m-sp,0,m,train,hello_flowers,http://creativecommons.org/publicdomain/zero/1.0/,"breakbeat,drum,drumbreak,hardcore,loop",Cyberian Flowerbreak oo5.wav
42845,fx-h,14,fx,train,FreqMan,https://creativecommons.org/licenses/by/4.0/,"female,human,laugh",psycho laugh 1.wav
29193,fx-el,18,fx,train,junggle,https://creativecommons.org/licenses/by/4.0/,"acoustic,button,press,real,short,switch",btn013.wav
221532,fx-o,11,fx,train,unfa,http://creativecommons.org/publicdomain/zero/1.0/,"rock,glass,break,shards,breaking,smash",Glass Break 2
10424,fx-o,11,fx,train,batchku,http://creativecommons.org/publicdomain/zero/1.0/,"cruble,noise,paper,rip,rustle,scratch,tear",rustle.paper_Tear_5.aif
195300,m-sp,0,m,train,Owl,https://creativecommons.org/licenses/by/4.0/,"rainmaker,loop,groove,pristine,rhythm,beats,percussion,rattle,shaker",Rainmaker shaker rolling 3_4 10 bars 141 bpm.wav
83437,is-p,3,is,train,ra_gun,http://creativecommons.org/publicdomain/zero/1.0/,"ambient,drum,field-recording,fx,hit,industrial,metal,percussion",MetalPerc11_04.wav
104766,m-si,1,m,train,raftiyang,http://creativecommons.org/publicdomain/zero/1.0/,"fx,loop",Drunkloop.aif
137121,sp-s,8,sp,test,milton.,http://creativecommons.org/licenses/by/3.0/,"female,crhistmas,speech,voice",cecilia molina.MP3
220582,m-si,1,m,train,BEATMATCH_info,https://creativecommons.org/licenses/by-nc/4.0/,"Loop,Synth,Minimal,Techno,Bassline,Bass",128 Bpm Funk Acid Bass
340594,fx-m,13,fx,train,mickyman5000,http://creativecommons.org/publicdomain/zero/1.0/,"Tool,Tools,Crash,Boom,Bang,Plastic,Friction,Metal,Impact,Hit,Smash,Steel",Drill_Held_Slow.wav
117223,sp-p,10,sp,train,lex1975,http://creativecommons.org/licenses/by-nc/3.0/,"2,announcement,automated,mallorca,marratxi,palma,platform,station,train","Marratxi_Melding_1e trein van spoor 2_is met bestemming_Palmamelding, dat trein op alle tussengelegen stations zal stoppen_100311.WAV"
93368,sp-s,8,sp,train,tim.kahn,https://creativecommons.org/licenses/by/4.0/,"american,english,female,girl,prompt,screen-reader,sexy,speak,talk,vocal,voice,woman",document.wav
78795,ss-u,21,ss,train,patchen,https://creativecommons.org/licenses/by/4.0/,"nature,bicycle,birds,field-recording,human",passbys w_talking.wav
62501,fx-m,13,fx,train,mjudo12,http://creativecommons.org/licenses/by/3.0/,"make,off,out,sound,camera",k.wav
382023,m-si,1,m,train,AlienXXX,https://creativecommons.org/licenses/by-nc/4.0/,"loop,electronic,electro,synthbass,bass-synth,112BPM,bass-loop,loopable,seamless-loop,synth-bass,bass,112-BPM",Parallel Universe v1_Loop.wav
57410,is-p,3,is,train,sharkmail,https://creativecommons.org/licenses/by/4.0/,"bottle,gas,gong,hospital,metal,percussion",Nitroxsoft-04.wav
118859,fx-a,15,fx,train,saphe,https://creativecommons.org/licenses/by/4.0/,"swidwie,poland,ntg-2,dr-100,outdoor,tascam,rode,field-recording,birds,lake",birds on the lake
59726,ss-n,19,ss,test,dobroide,https://creativecommons.org/licenses/by/4.0/,"beach,birds,field-recording,nature,summer,trees,wind",20080805.birches.n.birds.00.wav
30987,fx-h,14,fx,train,cLiCkThIs,http://creativecommons.org/licenses/sampling+/1.0/,"lady-laughing,lady,laughing,sweet",LAUGHING SWEET.mp3
48315,is-s,4,is,train,DKifer,http://creativecommons.org/licenses/sampling+/1.0/,"strings,strummed,ukelele",uke_c7_sus.wav
331608,fx-o,11,fx,train,starinatwalls,http://creativecommons.org/licenses/by/3.0/,"tear,tape,packing,duct,packaging,sticky,rip,maskingtape,stretch,adhesive",Masking Tape.wav
222344,is-p,3,is,train,ajaysm,http://creativecommons.org/licenses/by/3.0/,"xiaoluo-instrument,idiophone,gong,percussion,chinese-traditional,chinese,china,qmul,compmusic,beijing-opera,peking-opera,icassp2014-dataset",xiaoluo_48
330400,fx-m,13,fx,train,dav0r,http://creativecommons.org/publicdomain/zero/1.0/,"Ringing,rglocke,T,Telephone,Doorbell,Bell,Harsh,Antique",Doorbell harsh
393818,m-m,2,m,train,Sirkoto51,https://creativecommons.org/licenses/by/4.0/,"8bit,loop,nes,16bit,bit,battle,rpg,retro,music,mmo,bgm,game,mmprpg,atari",Retro Game Overworld Loop #1
58510,ss-i,20,ss,train,ERH,https://creativecommons.org/licenses/by-nc/4.0/,"ambience,atmosphere,conversation,door,field-recording,footsteps,hospital,speech,voice",Hospital plus ca change.wav
201990,fx-o,11,fx,train,ryancacophony,http://creativecommons.org/publicdomain/zero/1.0/,"door,close,foley",door close.wav
87773,sp-s,8,sp,train,marcgascon7,http://creativecommons.org/publicdomain/zero/1.0/,"catalan,e,male,speech,vowel",e.wav
158610,fx-v,12,fx,train,bmoreno,https://creativecommons.org/licenses/by/4.0/,"field-recording,metro,seoul,korea,train",0309 Train_over_bridge_from_below_3.wav
18880,is-e,7,is,train,zippi1,https://creativecommons.org/licenses/by-nc/4.0/,"drum,echo,fun,mix,sample",sound-drum-echo1.wav
164173,m-sp,0,m,train,bmoreno,https://creativecommons.org/licenses/by-nc/4.0/,"field-recording,seoul,music,korea",0389 Djembes_Hongdae_3.wav
1053,fx-a,15,fx,train,RHumphries,https://creativecommons.org/licenses/by/4.0/,"nature,animal,crickets,field-recording,outdoor",rbh crickets suburb night1.wav
23913,is-s,4,is,train,ricemutt,http://creativecommons.org/licenses/sampling+/1.0/,"bow,erhu,string,violin",LSmidLength4(sharpATK).wav
236565,sp-s,8,sp,train,bcimmet,http://creativecommons.org/licenses/by/3.0/,"Stanley-Newman,gridplay,mumble,voice,whisper,words,speech,Doug-Peterson,crossword,Brian-Cimmet,mtc500-m002-s14,Celia-Madeoy,solving,puzzle,alphabet,Daniel-Feyer,female,letters,male,English,Malcolm-Ingram",C-mattel.aif
117219,sp-p,10,sp,test,lex1975,http://creativecommons.org/licenses/by-nc/3.0/,"2,announcement,automated,inca,mallorca,palma,platform,station,train","Inca_Melding_1e trein van spoor 2_is met bestemming_Palma+melding, dat trein op alle tussengelegen stations stopt_100311.WAV"
379468,fx-n,16,fx,train,vandale,http://creativecommons.org/publicdomain/zero/1.0/,"swoosh,wind,breeze,gust,air",Wind2.mp3
52833,ss-n,19,ss,train,ERH,https://creativecommons.org/licenses/by/4.0/,"ambience,atmosphere,bird,bird-song,field-recording,long-tailed-tit,woodland,wren",Sk310308 L.T. Tit wren.wav
357489,is-w,5,is,test,MTG,http://creativecommons.org/licenses/by/3.0/,"good-sounds,trumpet,single-note,multisample,neumann-U87,G4",Trumpet - G4 - bad-dynamics-crescendo
395241,fx-a,15,fx,test,DigPro120,http://creativecommons.org/publicdomain/zero/1.0/,"cat,purring,purr,pet",Cat Purring.mp3
72291,ss-s,22,ss,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"artificial,drone,space,multisample,pad,soundscape",LAYERS 002 - Granular Hastings - C#1.flac
58507,fx-n,16,fx,train,daveincamas,https://creativecommons.org/licenses/by/4.0/,"ambient,field-recording,clap,explosion,thunderstorm,lightning,thunder,thunderclap,blast",MassiveBlast.wav
354736,is-w,5,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"good-sounds,minor,Anatural,neumann-U87,flute,scale",Flute - A natural minor - bad-dynamics-staccato
383494,is-e,7,is,train,FullMetalJedi,http://creativecommons.org/publicdomain/zero/1.0/,"Dist,Descend,Pitch-Down,Guitar,Distortion,Volume-Down,Down",Dist Guitar Pitch & Volume Down.wav
5680,fx-el,18,fx,test,Jovica,https://creativecommons.org/licenses/by/4.0/,"electronic,soundeffect",Attack Zound-211.wav
379750,fx-h,14,fx,train,HakMan73,https://creativecommons.org/licenses/by/4.0/,"children,Laughing,kids,Voice,child",BarCan_Schaumal.WAV
18665,fx-h,14,fx,train,Halleck,https://creativecommons.org/licenses/by/4.0/,"applause,cheer,cheering,clapping,crowd,field-recording,performance,theater",cheering-16.flac
356479,is-w,5,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"good-sounds,single-note,clarinet,multisample,neumann-U87,Csharp6",Clarinet - Csharp6 - bad-dynamics-tremolo
377266,sp-s,8,sp,train,johnnypanic,https://creativecommons.org/licenses/by/4.0/,"voice,speech,vocal,ease,word,male",Come.wav
86401,sp-s,8,sp,train,deleted_user_1390811,http://creativecommons.org/licenses/by/3.0/,"annoying,argue,argument,female,girl,human,speech,talk,talking,voice,woman",epanody--come_one_you_said_you_would.wav
84031,is-p,3,is,train,sandyrb,https://creativecommons.org/licenses/by/4.0/,"14x6,accent,beyer,breckner,combo,drum,drums,electrovoice,josephson,kent,layer,layers,ludwig,mic,microphone,microphones,mics,multi,neumann,sample,samples,shure,snare,technica,velocity",KBSD-M201-VELOCITY9.wav
116366,is-p,3,is,train,atonia,http://creativecommons.org/publicdomain/zero/1.0/,vibraphone,71.wav
161948,m-si,1,m,train,joesacco,http://creativecommons.org/publicdomain/zero/1.0/,"movement,progression,saw,electro,progressive,128,synth,bpm,house,dance,electronic,bass,square",Power Bass Electro House Synth (SAW+SQUARE).wav
373558,is-s,4,is,train,sgossner,http://creativecommons.org/publicdomain/zero/1.0/,"harp,midi-note-35,midi-velocity-63,single-note,multisample,b1,strings,vsco-2",Harp - B1 (KSHarp_B1_mf.wav)
41588,m-sp,0,m,train,Zajo,http://creativecommons.org/publicdomain/zero/1.0/,"drum,hip,hop,loop",loop38.wav
359706,is-w,5,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"good-sounds,sax,single-note,multisample,soprano,neumann-U87,Fsharp4",Sax Soprano - F#4 - bad-dynamics
369285,m-si,1,m,train,SSS_Samples,http://creativecommons.org/licenses/by/3.0/,"Loop,Electronic,UK-Hardcore,Hardstyles,Music,Rave,Sample,EDM,170-BPM,Dance,Lead,Happy-Hardcore",170 BPM Solo Lead
153552,ss-u,21,ss,train,sphion,http://creativecommons.org/publicdomain/zero/1.0/,"denmark,street,aalborg,field-recording,shopping,busy",shopping_street_ambience.wav
212703,m-sp,0,m,train,deleted_user_2627647,http://creativecommons.org/licenses/by/3.0/,"distorted,drums,loop,120bpm,electronica",magical grace drum 120bpm weird.wav
112779,m-sp,0,m,test,Puniho,http://creativecommons.org/licenses/by/3.0/,"bass,drum,electronic,loop,synth",Bottom Loop Micro2.wav
64282,is-e,7,is,train,Department64,http://creativecommons.org/publicdomain/zero/1.0/,"concertmate,lofi,radioshack,realistic,samples,keyboard",CM_061.WAV
189508,ss-n,19,ss,train,dobroide,https://creativecommons.org/licenses/by/4.0/,"Donana,field-recording,Spain,birds,Tachybaptus-ruficollis,Fulica-atra,marshes,waterfowl,Acrocephalus-arundinaceus,ducks,Chlidonias-niger",20130526_.marsh.04.wav
40302,m-si,1,m,train,hubertmichel,http://creativecommons.org/licenses/by/3.0/,"bass,electric,sample",Basse 53.wav
33257,ss-n,19,ss,train,ERH,https://creativecommons.org/licenses/by-nc/4.0/,"ambience,atmosphere,bird,birdsong,field-recording,robin,squeak,wind",skipwith robin 7.wav
48589,fx-m,13,fx,train,galeku,http://creativecommons.org/publicdomain/zero/1.0/,"electronic,noise,radio,shortwave,static,vlf",inspire_20Nov2007-07:00:01.flac
402141,fx-o,11,fx,train,Mickael_Leroi,http://creativecommons.org/publicdomain/zero/1.0/,"kitchen,open,closing,close,squeak,creak,doors,slam,clunk,cupboard,creaky,squeaky,wooden,opening,foley,door,shut,wood,handle",opening-cupboard.wav
156042,fx-m,13,fx,test,bmoreno,https://creativecommons.org/licenses/by/4.0/,"field-recording,construction,machine,seoul,korea,angle-grinder",0258 Construction_angle-grinder.wav
20022,fx-a,15,fx,train,reinsamba,https://creativecommons.org/licenses/by/4.0/,"bird,birdsong,field-recording,forest,nature,spring",robin.wav
241210,fx-o,11,fx,train,odditonic,https://creativecommons.org/licenses/by/4.0/,"typewriter,loop,keystroke,keyboard,typing,mechanical,type,office",Typewriter - 4 Bar 120 BPM Loop
128309,ss-u,21,ss,train,EL-RUIDERO,https://creativecommons.org/licenses/by/4.0/,"market,field-recordings,voice,mercado-del-puerto,montevideo,uruguay,people,soundscape",07-MERCADO DEL PUERTO CON LA FAMILIA.ogg
386593,fx-h,14,fx,train,gumballworld,https://creativecommons.org/licenses/by-nc/4.0/,"child,laugh,toddler,giggle,baby",2 yrs old boy laugh short.wav
50257,fx-h,14,fx,train,freesound,http://creativecommons.org/publicdomain/zero/1.0/,"voices,special-event,tch,ghent,hihat,human-drum,massive-recording,people,short-sound,freesound,drum",069_tch.wav
5197,m-sp,0,m,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"125-bpm,drumloop,electro",Rhythmmakerloop 125 bpm-51.wav
