sound_id,title,tags,num_tags
261854,Ow oh oh oh.wav,"male,oh,voice,painful,scream,screaming,yell,ow,shout,hurt,ouch,agony,pain",13
438928,140 BPM vol.2.wav,"Bass,Kick,Snare,Snickerdoodle,Loop,Music,BPM,Beat,140,Drums,Drum",11
231490,20140316_attackloop_120BPM_4_4_Analog_1_Kit_ConstructionKit_RhythmicBass4.flac,"loop,electronic,electro,dance,120BPM,bass,rhythmic",7
418410,bass f e dd 120bpm-09.wav,"loop,house,electronic,electro,rave,synth,compressed,techno,club,effect,distorted,trance,dance,bass,fx",15
318758,Glitchy Hawking #1 variant '' he took a tip'' pareidolia.flac,"male,beatbox,scratching,synthesised,remix,speech,glitch,rhythm,voice",9
222390,20140306_attackloop_120BPM_4_4_Acoustic_Kit_Distorted_loop1m.flac,"loop,electronic,electro,filtered,distorted,dance,drumloop,beat,granular,120BPM,rhythmic",11
256954,Drum loop,"loop,rhythm,percussion,beat,drums,drum,drum-loop",7
414503,Melody loop 128 Bpm,"loop,electro,melody,house,dance,progressive",6
261413,crash.wav,"cymbals,splash,percussion,cymbal,sabian,drums,crash",7
382848,tambourine_shake_11.wav,"tambourine,acoustic,skin,velocity,instrument,multi,stereo,real,dry",9
236682,M-ivan.aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
402021,No! - British Male,"man,voice,english,speech,voice-acting,british,no,northern,male",9
329780,Hammering Metal Spikes,"hammering,hammer,railroad,construction,nail,repetitive,industrial",7
363169,Hammering on Anvil,"hammering,iron,metallic,clang,metal,anvil,smithy",7
421832,scream.mp3,"kid,children,screaming,yell,child,playground,school-yard,shouting,playing,infant,scream,yelling,kids,play",14
325459,laugh002_slow.ogg,"laughter,child,laugh,laughing,evil,halloween,giggle",7
234950,small chuckle.wav,"chuckle,voice,girl,female,woman,laugh,short",7
241500,laugh5.wav,"speak,talk,voice,girl,english,female,laugh,woman",8
372236,Man voice saying :  Girl Wins,"speak,speaking,voice,girl,man",5
244457,h2 n sound test.mp3,"audio,voice,test,flush,water,male,toilet,sound",8
264351,"Ladies and gentleman, please welcome on stage DJ Hellsmoke (dry and wet)","voice,yell,party,vocal,drop,DJ,male",7
269478,Evil pompous bitchy laughter,"laughter,laughing,evil,laugh,woman,voice,voice-acting,horror,female,video-game",10
270729,Song1_GUITAR_Fa_4:4_80bpms.wav,"loop,blues,80,beat,Guitar,bpm,rythm",7
366957,Dumbbells Touching.wav,"exercise,clink,slamming,equipment,hitting",5
350724,Dry_leaves_and_parasol_creaks_02.wav,"wind,breeze,rustling,blowing,summer",5
386354,Power hammer - Billeter Klunz 50kg - Exhaust vent run,"one-shot,machine,motor,pressure,air,tools,work",7
414260,windingOldAlarmClock.wav,"music-box,mechanical,loopable,winding,clockwork,mechanism,clock,old,wind-up,antique",10
219488,Extractor Fan 02.wav,"refrigerator,air-conditioning,ventilator,wind,fan,air,fridge,vent,ac",9
352379,Old Door-Closing WITH Squeek #2,"open,closing,close,squeeky,doors,squeak,wood,wooden,squeaky,House,door,opening,squeek",13
221843,20140306_attackloop_120BPM_4_4_23rd_century_loop4f.flac,"loop,electronic,electro,dance,drumloop,beat,granular,120BPM,rhythmic",9
231972,"Ding! (2 secs, faded)","ring,alert,alarm,bell,ringing,ding",6
236812,Sony DSC-W730 (zoom in),"sony,digital,camera,lens,focus,zoom,noise",7
254573,Drum Loop - Rock03_04_140 bpm_Reverb01,"percussive,140-bpm,rhythm,hit,rock,drums,loop,percussion,beat,percussion-loop,quantized,drum-loop,drum,groovy",14
316572,Water_Paddle_impact_001.wav,"river,splash,water,lake,zoomh4,field-recording",6
340716,Zetor_6945_Engine_Extreme_Low_Rev_to_Stop.wav,"low,Mechanical,motor,medium,machine,Machine,Buzz,electric,Industrial,high,engine",11
233715,Bottles clink 1.wav,"wine,clink,clinking,bottle,beer,glass,shot,toast",8
366576,Wood Chopping.wav,"bonfire,axe,forest,wood,camp,nature,field-recording",7
239581,Evil Laugh Loud 1 ,"fear,suspense,terror,laugh,creepy,haunted,drama,evil,ambiance,sinister,horror,spooky,fearful,scary,phantom",15
236392,C-w (whispered).aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
236668,C-b (whispered).aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
256557,Dude.wav,"voice,yell,kit,sound-effect,speech,noise,person,vocal,effect,dude,chant,FX,field-recording,male,sound",15
333275,Giggle 4.ogg,"voice,girl,female,silly,vocal,giggle,laugh,woman,cute",9
362330,Evil Laugh,"laughter,voice,hell,ambient,laugh,evil,satan,dark,deep,horror",10
267089,hi electric torn - hi electric torn.wav,"shaver,motor,metallic,metal,processing,electric,tank,engine",8
416286,Rummaging through Pockets.wav,"rummaging,jingle,pocket,searching,jingling,keys,shuffling,junk,rummage",9
341200,train door close 1a,"sliding,open,closing,close,hiss,train,emu,mechanical,opening,door,pneumatic",11
249873,CRASH!.wav,"glass-break,glass,loud,crash,smash",5
477228,Synth Loop 31_3 - (90 BPM),"cool,Loop,fl,electro,dubstep,Synth,samples,music,production,sample,dub,bass,studio",13
240097,Drumloop 3/4 breakbeats 1 - 4 bar - 135 BPM,"loop,breakbeat,drumloop,breakbeats,beat",5
324783,conversation.wav,"voices,dinner,conversation,girl,boy",5
373711,Organ - quiet - D#3 (NT5_Man3Quiet_137_rr1.wav),"single-note,multisample,quiet,keys,organ",5
419274,Giulietti Master - Violin7 - G4.wav,"Sounds,Music,Sample,Live,Italy,Sound",6
253603,you want us to get loud.wav,"geotagged,scream,male,yell,human,audience,cheer,vocal,shout,football,people,crowd,female",13
360620,Crowd Cheering and Applause,"happy,clap,cheer,cheering,whistling,clapping,whistle,crowd,applause",9
431533,Ballisong Click,"knife,click,snap,metal,clicking,clash,crash",7
242017,Thunder Medium/Long,"storm,weather,lightning,thunderstorm,thunder",5
253973,BusHiss.wav,"transport,hiss,air,public-transport,bus,field-recording,engine",7
441156,Glitch Drum loop 2b - 8 bars 85bpm,"loop,electronic,drum-loop,percussion-loop,drums,glitch,beat,percussion,rhythm,drum,groovy",11
477261,Synth Loop 12 - (90 BPM),"cool,Loop,fl,electro,dubstep,Synth,samples,music,production,sample,dub,bass,studio",13
253231,Toy records#10-G3-03.wav,"piano,samples,sample,keyboard,notes,instrument,toy,note",8
373731,Organ - quiet - C3 (NT5_PedalQuiet_076_rr1.wav),"single-note,c3,multisample,quiet,keys,organ",6
374532,Violin Section - pizzicato - F#5 (VlnEns_Pizz_G4_v2_rr2.wav),"strings,single-note,violin,multisample,pizzicato",5
336891,alarm-MicroWave.ogg,"micro,wave,microwave,alarm,siren,high",6
209772,Metal Boom,"explosion,explosive,gate,boom,bang,metal,door,hit,impact",9
211902,Cupboard1_O.mp3,"opening,open,cupboard,closing,close",5
398705,"Water Swirl, Small, 14.wav","Splash,small,Small,swirl,Water,flow,pool,splash,water",9
221614,Splash_2.wav,"apple,chewing,splash,water,wave,liquid,sfx,eating,crunch,foley",10
242262,wood hit high glass bowl 13.mp3,"ring,hit,wood,glass,ping,bowl,bell,tap,ding",9
339645,Glas H1.wav,"wine,soft,clink,pure,crystal,wineglass,glass,glassy",8
428299,DSV1_SuspensfulRhodes05_G_77bpm.wav,"Reverb,Piano,Ambient,Horror,Rhodes,FX",6
386921,tm0g Trap Hats.aif,"loop,rap,130,beats,bpm,hats,pattern,hop,hip",9
259999,tube doors closing.wav,"beeps,london,underground,tube-train,doors,subway,london-underground,train,beep,tube,metro,field-recording",12
319700,wind_in_tees2.wav,"wind,bird,weather,trees,leaves,nature,field-recording",7
263668,Creature Laugh.wav,"creature,laugh,monster,horror,evil",5
370166,CreepyLaugh.wav,"Voice,Alien,Deep,Horror,Spooky,Monster,Scary",7
250383,Small Stream Water 1.wav,"field-recording,river,wav,water,flow,liquid,stream",7
323702,great giggle laugh!.wav,"laugh,female,voice,girl,giggle",5
402020,Yes Sir - British Male,"game,fantasy,military,soldier,man,voice,yes,english,speech,voice-acting,british,northern,male",13
427795,164bpm_Hi Hat and Ride Topper.wav,"loop,hi-hat,cymbals,pan,hh,percussion,cymbal,ride,fx,drums,sabian,hihat",12
387467,Beat_box_98BPM_02_mono.wav,"loop,lofi,rhythm,percussion,beatboxing,mono,drums",7
413684,Basic Hip-Hop Beat 01 130 BpM,"electronic,130bpm,basedrum,drums,snaredrum,hiphop,Beat,loop,drum,hihat",10
265677,Kick Loop 4,"120,BPM,Bass,Kick,Noise,Drums,Loop,Large,Deep,Dance,Room,Drum,4x4",13
236455,M-baMAko-2.aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
316902,LA.wav,"keyboard,Piano,music,ti,so,la,keys,do",8
220817,Crowd screaming.wav,"scream,yell,shout,upf,crowd",5
391290,human_claps_click_track.wav,"clicks,claps,human,clicking,click,clapping,track",7
232634,20140316_attackloop_120BPM_4_4_Analog_1_Kit_ConstructionKit_Synth_t.flac,"loop,electronic,electro,synth,dance,120BPM,rhythmic",7
336586,knife sharpen 01.wav,"knife,sliding,metallic,sharpen,grinding,slide,sharpening,grind,scrape,metal,scraping",11
233205,Sound - 10.wav,"coffee-machine,coin,campus-upf,insert,machine",5
372842,Cello Section - tremolo - B2 (trem_B1_v1_1.wav),"single-note,cello,strings,tremolo,multisample",5
270720,Song5_ORGAN_Fa_3:4_120bpms.wav,"loop,blues,beat,120,bpm,rythm",6
395407,Laugh Track 4.mp3,"chuckle,male,fake,laugh,laughing,realistic,human,female,group,walla",10
261420,Action Percussion Metallic 1 (120 BPM).wav,"Film,Hollywood,Drums,Loop,Percussion,Cinematic,Movie,120bpm,Drum",9
426907,No Male,"man,voice,human,speech,vocal,spoken,no,word,male",9
263534,"BusPlus Beograd - Validator - Poštovani putnici, očitajte svoju kartu","o,ticket,e,passengers,Bus,your,dear",7
236370,M-X (spoken).aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
433721,Cheers!.wav,"glasses,cling,clink,toast,cheers",5
371913,Running water,"Close,Running,Water,Bathroom,Field-recording",5
325255,Ding 1,"clink,ring,mug,glass,cheers,ping,cup,ding",8
412528,123_Fuente.mp3,"sfx,liquid,flow,river,water",5
328761,iron sawing.wav,"saw,construction,mechanical,iron,machinery,industrial,field,recording,metallic,metal,work,tool,noise",13
334683,Metal Shed Door Close 1,"loud,latch,closing,close,metal,door,shed,impact",8
374393,Viola Section - spiccato - B5 (Violas_spic_B4_v1_rr1.wav),"strings,single-note,viola,multisample,spiccato",5
373820,Solo Violin - spiccato - A3 (LLVln_spic_A2_v2_rr1.wav),"strings,single-note,violin,multisample,spiccato",5
352386,Old Door-Closing WITH Squeek,"open,closing,close,squeeky,doors,squeak,wood,wooden,squeaky,House,door,opening,squeek",13
348830,Quiet Forest Ambience from Underneath Overhang,"drip,ambience,ambient,background,forest,water,dripping,quiet,cave,field-recording,atmosphere",11
412543,Nikon D750 single shoot.wav,"Click,digital,cam,Digital,dslr,photo,shoot",7
325657,Cutting sound ,"kitchen,knife,cook,slice,chopping,cutting,cooking,vegetables,food,onion,cut,chop",12
404407,toasting(variated),"celebration,clink,wav,spoon,glass,clank,toast",7
216388,Dumping_Water_02.wav,"stream,liquid,flow,dumping,water",5
420464,VtwinMotorcyclePullUp-Away.wav,"accelerate,motorcycle,ascending,speed-up,harley-davidson,take-off,decelerate",7
402711,“Hol’ up” voice one-shot,"voice,speech,clean,spoken-word,spoken,male",6
362503,Whispering Midnight.wav,"voice,whispering,vocal,request,midnight,whisper,male",7
215674,04761 male shouting asking for silence.wav,"silence,male,calm,shout,quiet,voice",6
419027,kick snare loops reverb variations 120bpm,"kick,reverb,snare,loops,realistic,kit,drumkit,drum",8
426039,breakbeat_loop_9_4bars_128bpm.wav,"loop,groove,breakbeat,drums,break,funky,percussion,improvised,beat,drumset,rhythm,drum,drumming,drum-loop,groovy",15
240096,Drumloop 3/4 breakbeats 3 - 4 bar - 135 BPM,"loop,breakbeat,drumloop,breakbeats,beat",5
432407,beat with snare 4 4 125bpm blobby type kick fizzy hats 3456-3464.wav,"loop,percs,drum-loop,dance,beat,quantized,drum,groovy",8
414203,Rhodes lead melody,"loop,reverb,piano,ambient,delay,rhodes,lead",7
491279,Taiko Drumloop 003 [With Ending Variation] (120),"loop,taiko,drums,120-bpm,percussion-loop,rhythmic",6
477099,Ambient Piano Loop 35_2 with drums (Ambiance)-(120 BPM),"Ambient,samples,instrument,One,effect,ambiance,ambient,midi,vst",9
321741,Feeling-4.wav,"vocal,female,woman,girl,sing",5
352681,Beyond(Mod).wav,"loop,electronic,electro,rave,trance,music,techno,club,bpm,synth,house,dance,140",13
414085,Synth 128 Bpm,"loop,electronic,electro,synth,techno,trance,dance",7
239136,Voice Moap,"voice,speaker,human,silly,vocal,young,speech,spoken,male",9
232635,20140316_attackloop_120BPM_4_4_Analog_1_Kit_ConstructionKit_Synth_s.flac,"loop,electronic,electro,synth,dance,120BPM,rhythmic",7
376036,[Drumloop] 120 bpm edm perc loop 021,"loop,basic,rhythm,120-bpm,beat,120,bpm,120bpm,percussion-loop,drum-loop,perc",11
381275,funny laugh with another guy laughing in backround,"chuckle,laughter,laugh,laughing,giggling,giggle",6
340481,"Excuse me sir, Telephone","speak,voice,english,words,speech,vocal,text,spoken,word",9
399536,Polish train station annoucement - Ostrów Wielkopolski.wav,"railway,polish,station,platform,train,announcement",6
408487,clock.wav,"tick-tock,tick,time,clockwork,clock",5
213453,Tick Of The Clock,"tic,tick-tock,tick,time,ticking,repetitive,recording,plastic,modern,clock,clean,pure,industrial,sound",14
389427,Microwave Open_Close,"kitchen,open,closing,close,plastic,microwave,cooking,button,opening,door",10
213160,broken bottle-verre-05.wav,"bottle,broken,effect,breaking,glass,smash",6
411919,"Tambourine Shake, Plastic, A (H6 XY).wav","tambourine,shake,tremolo,Percussion,shaking,percussion,trill",7
347033,01 small group clapping - theatre XY mics.wav,"audience,applauding,clapping,theatre,applause,group",6
238394,dryer_short_1.wav,"wind,hairdryer,swoosh,dryer,air,upf",6
252712,"sorry whisper, male.flac","speaking,voice,text,speech,vocal,epanody,whisper,spoken,word,male",10
411222,Small Vintage Makita Jobsite Table Saw,"saw,table,motor,cut,noise,electric",6
335518,writing-short-8,"drawing,design,paper,write,writing,sfx,sound,foley",8
434951,Beat32 (95bpm).wav,"loop,drum-loop,percs,dance,drums,percussion,loopable,improvised,beat,drum,rythm",11
249476,20140914_attackloop_160BPM_4_4_loop2.6.flac,"loop,electronic,electro,hard,rhythmic",5
250063,Screwdriver 2.wav,"electric,whir,buzz,motor,machine,screwdriver,mechanical,tool,drill",9
209685,FX_Camcorder Sony TG3 Switch on.wav,"mechanic,electronic,camera,beep,shutter",5
360851,help me.wav,"speak,talk,hurt,girl,sexy,english,female,woman,american,vocal,request,scared,lost,help,voice",15
414615,Maraca_Low_Shake_Velocity_15.wav,"percussion,symphonic,orchestral,concert,latin,shaker",6
319113,Toilet Flush in Stereo,"pee,flush,flushing,water,restroom,bathroom,toilet",7
390700,Breaking Glass 12.mp3,"glasses,crack,glass,break,shards,shatter,breaking,crash,smash,pottery",10
327432,knocking effect SFX.wav,"answer,percussive,wood,bang,floor,door,knuckles,knock",8
390712,Circular Saw 02 170501_1491.wav,"circular,saw,carpentry,sawing,cutting,machinery,machine,mechanical,tool,woodwork,power,electric,cut",13
236492,C-foshizzle-2.aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
365548,Cutting a sandwich.mp3,"kitchen,knife,bread,cutting,lunch,food,cut",7
383671,Standup_Bass_Stop_Finger_E3.wav,"Acoustic,Upright,Instrument,Bass,Stereo",5
361910,Pluck Rise 140 BPM,"Electronic,loop,sound-effect,Music,FX,sample,effect,Dance,sound",9
441157,Glitch Drum loop 2a - 4 bars 85bpm,"loop,electronic,drum-loop,percussion-loop,drums,glitch,beat,percussion,rhythm,drum,groovy",11
240347,weird marimba loop.wav,"clip,musical,rhythm,jolly,odd,cartoon,animation,loop,groove,thud,fun,beat,marimba,bass,rhythmic",15
340926,Kind of a sad door close,"closing,close,shutting,sad,quiet,wooden,door,shut",8
333403,Laugh 1 pun dad joke.wav,"theater,laugh,laughing,studio,audience,groan,theatre,crowd,group,funny",10
250380,Falling Leaves.wav,"wav,tree,leaves,rustling,rustle,leaf",6
324746,SprayingOfSpray.wav,"steam,hissing,hiss,pressure,gas",5
368431,drink order.wav,"drinks,cafe,night-club,restaurant,pub,club,computers,bar,printer",9
271416,hats (20).wav,"layered,hat,hi-hat,closed,hi,percussion,high,hats,hi-hats,hit,hihat",11
245110,hip hop 5.wav,"loop,downtempo,snare,loops,hop,drumloops,hiphop,drumloop,beat,beats,drums,drum,hip",13
216009,Elevator Interaction.wav,"talk,voice,closing,close,female,laughing,woman,talking,machine,elevator,hum,opening,awkward,door,noise",15
222213,daluo_26,"idiophone,gong,percussion,chinese,china,compmusic",6
344150,Thump_005.wav,"thud,thump,sounddesign,sfx,organic,short,foley",7
428989,Risada Acelerada.R.wav,"laugh,joy,humour,humor,microphone",5
240804,Woodcutting,"chop,axe,wood,cutting,hitting,effect,Metal,tree,sound,a",10
211903,Cupboard2_C.mp3,"opening,open,cupboard,closing,close",5
222341,xiaoluo_45,"idiophone,gong,percussion,chinese,china,compmusic",6
244452,chiles laugh.mp3,"voice,laughing,female,tv,show,woman,laugh,funny",8
425440,hi-hat hit closed edge.aif,"zildjian,hi-hat,cymbals,percussion,cymbal,drums",6
235724,Tall Wine glass hits.wav,"wine,liquid,wine-glass,glass,clinking",5
261488,snare kevoy2.wav,"snare,hit,rock,handmade,jazz,drum",6
233830,20140316_attackloop_120BPM_4_4_Analog_1_Kit_ConstructionKit_ElectronicPercussion19.flac,"loop,electronic,electro,dance,120BPM,percussion,rhythmic",7
412162,Scored Basket at a Basketball Game,"scream,sport,yell,basket,ambient,made,game,shouting,cheers,sports,fans,chant,basketball",13
221532,Glass Break 2,"rock,glass,break,shards,breaking,smash",6
340594,Drill_Held_Slow.wav,"Tool,Crash,Boom,Plastic,Metal,Impact,Hit",7
382023,Parallel Universe v1_Loop.wav,"loop,electronic,electro,bass-loop,loopable,bass",6
331608,Masking Tape.wav,"tear,tape,packing,duct,packaging,sticky,rip,stretch",8
222344,xiaoluo_48,"idiophone,gong,percussion,chinese,china,compmusic",6
393818,Retro Game Overworld Loop #1,"8bit,loop,nes,16bit,bit,battle,retro,music,game,atari",10
236565,C-mattel.aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
379468,Wind2.mp3,"swoosh,wind,breeze,gust,air",5
377266,Come.wav,"voice,speech,vocal,word,male",5
369285,170 BPM Solo Lead,"Loop,Electronic,Music,Sample,Dance,Lead",6
212703,magical grace drum 120bpm weird.wav,"distorted,drums,loop,120bpm,electronica",5
241210,Typewriter - 4 Bar 120 BPM Loop,"typewriter,loop,keyboard,typing,mechanical,type,office",7
386593,2 yrs old boy laugh short.wav,"child,laugh,toddler,giggle,baby",5
386111,Anvil - Lokomo 125 kg - Hammer on 3mm steel 1 time,"80bpm,bright,impact,smithy,metallic,iron,steel,anvil,tools,work",10
237948,20140316_attackloop_120BPM_4_4_Analog_1_Kit_ConstructionKit_HardWeirdElectronicNoises04.flac,"loop,electronic,electro,dance,120BPM,percussion,rhythmic",7
241492,laugh13.wav,"speak,talk,voice,girl,english,female,laugh,woman",8
242241,ShortSoftChuckle1.wav,"chuckle,laughter,fun,laugh,laughing,live,audience,theatre,funny",9
263949,water_bubbles_06,"liquid,bubble,bubbling,bubbles,water",5
374357,Viola Section - pizzicato - A4 (ViolaEns_pizz_A3_v2_rr1.wav),"strings,single-note,viola,pizzicato,multisample",5
363684,freepiano05.wav,"Loop,Piano,Ambiance,Horror,Halloween,Scary",6
428164,Knocking on a door.wav,"knocks,wardrobe,wood,wooden,door,knock",6
236557,B-55D.aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
407754,Clock-Tic-Toc.wav,"wall-clock,tick-tock,tick,ticking,watch,time,clock,hour,tic,tac,tock",11
435557,Cup on Table,"tray,table,put,place,mug,drop,cup",7
209965,Car out of the track.flac,"racing,rally,vehicle,woods,whistle,sports,drive,car,driving,drive-by,field-recording,crash,race,engine",14
414752,2ed60bpm_38.wav,"hip-hop,electro,loop,bass,dance,dark,beat,electric,drum",9
353207,Flushed Toilet,"flush,flushing,sewer,switch,water,restroom,effect,clean,drain,bathroom,toilet,sound",12
244012,websdr_recording_2014-07-12T19-55-42Z_9940_11.wav,"speak,talk,voice,radio,talking,transmission,male",7
429057,DIZI FLUTE LOOP 08 120 BPM.wav,"loop,bamboo,clean,wind,wood,120,free,bpm,flute,commercial,C,sample",12
417116,Tibetan bowl_right hit.wav,"ringing,field-recording,tibetan,singing,bowl",5
386254,Pneumatic drill - Atlas Copco lbb41 - Start 1,"80bpm,one-shot,motor,drill,pneumatic,tools,work",7
426906,Yes Male,"man,voice,yes,human,speech,vocal,spoken,word,male",9
259170,FRIENDS LAUGHING.wav,"laughter,ha,laugh,laughing,stupid,lol,funny",7
337000,cheer 01.wav,"happy,crowd,people,cheer,cheering",5
386358,Power hammer - Billeter Klunz 50kg - Suction vent start,"machine,motor,suction,air,tools,work",6
371157,Dancedoes 100.wav,"loop,electronic,electro,techno,house,dance,drum",7
274877,Rain.wav,"weather,shower,rain,nature,field-recording,water",6
407932,FilthBot 125- 19.wav,"noisy,loops,distorted,noise,glitch,distortion,circuit-bent",7
237958,20140316_attackloop_120BPM_4_4_Analog_1_Kit_ConstructionKit_HardWeirdElectronicNoises14.flac,"loop,electronic,electro,dance,120BPM,percussion,rhythmic",7
239141,Voice Hejj,"voice,speaker,human,silly,vocal,young,speech,spoken,male",9
417835,2ed120bpm.wav,"electric,hip-hop,electronic,electro,underground,loop,beat,dark,bpm,dance,bass,drum,120",13
242232,LongChuckle1.wav,"chuckle,laugh,audience,crowd,theatre,group",6
336996,applause 01.wav,"happy,clap,audience,cheer,applauding,clapping,applaud,people,crowd,applause,group",11
219772,"Oh my god, Becky, look at her butt","talk,my,voice,girl,god,female,big,oh,like",9
383688,Standup_Bass_Normal_F#4.wav,"Acoustic,Upright,Instrument,Bass,Stereo",5
418949,bass flappy.wav,"loop,house,electronic,electro,rave,synth,techno,dance,bassline,trance,120bpm,progression,bass,club",14
382835,tambourine_hit_08.wav,"tambourine,acoustic,skin,velocity,instrument,multi,stereo,real,dry",9
417786,"Water splash, emptying a bucket 7","drops,splash,water,bath,bucket,hit",6
419738,Pouring Water.m4a,"trickle,splash,water,dripping,pour,drip,drop,liquid,pouring",9
315932,evil laugh 6.aiff,"cackle,laughter,girl,female,laughing,evil,laugh,woman",8
216534,"Party People, Put You Hands Up For DJ DaLexus","man,voice,words,vocal,speech,shout,deep,male,human",9
483494,Disco guitar loop 120 bpm.wav,"funk,loop,guitar,disco,bpm,120bpm,120",7
236350,M-S (spoken).aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
383615,Standup_Bass_Normal_A#1.wav,"Acoustic,Upright,Instrument,Bass,Stereo",5
377814,skřípavé zavírání dveří.wav,"squeaky,grating,wood,creaky,door",5
373670,Oboe - vibrato - D6 (Oboe_Vib_D5_v3_Main.wav),"single-note,d6,vibrato,multisample,oboe",5
263078,Doorbell,"bell,ringing,doorbell,ring,chime",5
233807,20140316_attackloop_120BPM_4_4_Analog_1_Kit_ConstructionKit_ElectronicPercussion06.flac,"loop,electronic,electro,dance,120BPM,percussion,rhythmic",7
262213,Electric Drill,"whirr,motor,machine,screwdriver,electric,drill",6
374504,Violin Section - pizzicato - C5 (VlnEns_Pizz_C4_v2_rr1.wav),"c5,strings,single-note,violin,multisample,pizzicato",6
238581,Scratch Uh! 4 - 3 bar - 106 BPM (no swing).WAV,"hip-hop,90,scratching,scratch,rap,turntable,hiphop,s,classic,dj",10
373880,Solo Violin - pizzicato - C5 (LLVln_Pizz_C5_f_RR1.wav),"strings,single-note,violin,multisample,c5,pizzicato",6
427812,Microwave in kitchen,"kitchen,cook,oven,beep,microwave,cooking,food,opening,noise",9
270718,Song7_RHODES_Fa_3:4_80bpms.wav,"loop,blues,80,beat,bpm,Rhodes,rythm",7
236657,C-D (spoken).aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
257375,slap bass-brass loop.wav,"loop,trumpet,thud,brass,slap,bassline,paiste,bass",8
352194,"Snapping, Wooden Fence, N.wav","cracking,break,wood,Wooden,Wood,snapping,crack,wooden,snap,fence",10
424109,rave tunes 102 bpm-20.wav,"loop,melody,electronic,electro,tune,rave,trance,minimal,techno,synth,house,dance,club",13
320166,One wave,"soundscape,ambience,waves,shore,water,lapping,ambient,ambiance,nature,field-recording,atmosphere,summer",12
274751,Glass Bowl 1,"ring,chime,strike,glass,ping,bell,bowl,pyrex,ringing,ding",10
414805,Bass 130 Bpm,"loop,electro,130bpm,music,bassline,dance,bass",7
432115,Crazy rhythm loop 120 BPM 0010.wav,"loop,rhythm,futuristic,glitch,abstract,scratch,chaotic,broken,drum,crazy,sound,rhythmic",12
374099,Trumpet - staccato - D#4 (Sum_SHTrumpet_stac_D#3_v1_rr2.wav),"brass,trumpet,single-note,multisample,staccato",5
236449,M-thereto.aif,"mumble,voice,whisper,words,speech,alphabet,female,letters,male,English",10
343098,tear paper.wav,"ripping,tearing,sound-effect,paper,tearing-paper,rip,tear,sound",8
467337,stevysound_ethnic_percussion_125bpm_144536.wav,"loop,tabla,arabic,ethnic,drums,percussion-loop,120bpm,percussion,drum",9
217356,handle gear selection - classic +1500.aif,"repetition,mechanical,noise,manipulated,scoop,machine,gear,squeeze",8
241517,mnyes.wav,"speak,talk,voice,girl,english,female,woman",7
383574,Standup_Bass_Normal_D3.wav,"Acoustic,Upright,Instrument,Bass,Stereo",5
235103,laugh.wav,"woman,female,laugh,voice,girl",5
427196,"'I was wrong, they only seem to pursue me faster, faster' Female Vocals (Cleaned with reverb by Erokia).wav","reverb,singing,voice,girl,sing,female,vocals,vocal,clean",9
371151,ArpDial9.wav,"harp,loop,strings,electronic,synth,arp",6
427941,419332__thescarlettwitch89__you-said-you-loved-me-oh-you-lied-female-vocals22_2.wav,"singing,voice,girl,sing,female,vocals,vocal,clean",8
368347,Glass Hit (19).wav,"studio-recording,Glass,24-bit,Game,Crash,sample,Foley",7
474796,Pan Flute Chop Construction Loop 124 bpm Em,"native,pan,electronic,wind,ethnic,music,indian,pipe,flute,chop,loop",11
366335,Male Snoring.wav,"man,snoring,human,mouth,saliva,snore,male",7
231495,Short Chuckle or Laugh,"happiness,laughter,voice,laugh,jolly,empirical,funny,humour,humor,giggle",10
420264,tomtom ride  snare variation120bpm-16.wav,"loop,snare,drums,tomtom,beat,ride,120bpm,rhythm,drum",9
372853,Cello Section - tremolo - A3 (trem_A2_v2_1.wav),"strings,single-note,cello,tremolo,multisample",5
232929,Microwave Finish.mp3,"kitchen,field-recording,appliances,beeping,beep,microwave,appliance,finish",8
414358,Finger snapping Jazzy (two hands).wav,"finger,180,fingers,snapping,rythmic,bpm,finger-snap",7
210319,20131209_writing on a blackboard_OlympusLS10_xy.wav,"drawing,soundscape,board,black,xy,chalk,writing,olympus,school,blackboard,field-recording,draw,write,classroom",14
427387,running sink water.mp3,"sink,running,water,tap,drain,faucet",6
262426,funniest thing 001.wav,"man,laughter,male,word,fun,laugh,laughing,spoken,human,humor,voice,funny",12
245200,duct tape unroll 5,"ripping,tearing,duct,tape,tear,duct-tape,rip,fx,field-recording",9
388826,Zipper.wav,"coat,zipping,zipper,pocket,jacket",5
431435,PsyLoopHorror.wav,"ambient,intro,psy,dark,creepy,halloween,horror,spooky,scary",9
211707,wind_monster01.mp3,"air,wind,monster,beast,breathe",5
254294,Male Laugh  - Laughter,"happiness,laughter,male,mirth,laugh,voiceover,jolly,empirical,joy,giggle,humour,guffaw,humor,funny",14
